0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000305
0.000305,0.000000
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000305,0.000305
0.000610,0.000305
0.000305,0.000305
0.000305,0.000305
0.000610,0.000305
0.000610,0.000305
0.000305,0.000305
0.000305,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
0.000610,0.000305
