0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000001,-0.000002
-0.000001,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000002,-0.000002
-0.000002,0.000002
0.000000,-0.000000
0.000003,-0.000002
-0.000003,0.000002
0.000000,-0.000000
0.000003,-0.000002
-0.000003,0.000002
0.000000,-0.000000
0.000003,-0.000002
-0.000003,0.000002
0.000000,-0.000000
0.000003,-0.000002
-0.000003,0.000002
0.000000,-0.000000
0.000003,-0.000002
-0.000003,0.000002
0.000000,-0.000000
0.000004,-0.000002
-0.000004,0.000002
0.000000,-0.000000
0.000004,-0.000002
-0.000004,0.000002
0.000000,-0.000000
0.000005,-0.000002
-0.000005,0.000002
0.000000,-0.000000
0.000005,-0.000002
-0.000006,0.000002
0.000000,-0.000000
0.000006,-0.000002
-0.000007,0.000002
0.000000,-0.000000
0.000008,-0.000002
-0.000009,0.000002
0.000000,-0.000000
0.000012,-0.000002
-0.000014,0.000002
0.000000,-0.000000
0.000023,-0.000002
-0.000033,0.000002
0.000000,-0.000000
0.000212,-0.000002
0.000346,0.000002
0.000305,-0.000000
0.000288,-0.000002
0.000319,0.000002
0.000305,-0.000000
0.000296,-0.000002
0.000313,0.000002
0.000305,-0.000000
0.000299,-0.000002
0.000310,0.000002
0.000305,-0.000000
0.000301,-0.000002
0.000309,0.000002
0.000305,-0.000000
0.000302,-0.000002
0.000308,0.000002
0.000305,-0.000000
0.000303,-0.000002
0.000307,0.000002
0.000305,-0.000000
0.000303,-0.000002
0.000307,0.000002
0.000305,-0.000000
0.000304,-0.000002
0.000307,0.000002
0.000305,-0.000000
0.000304,-0.000002
0.000306,0.000002
0.000305,-0.000000
0.000304,-0.000002
0.000306,0.000002
0.000305,-0.000000
0.000304,-0.000002
0.000306,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000306,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000306,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
0.000305,-0.000000
0.000305,-0.000002
0.000305,0.000002
